,VH_y,Team_H,Final_H,Unnamed: 0_x,TEAM_NAME_x,TEAM_ID_x,GP_x,W_x,L_x,W_PCT_x,MIN_x,E_OFF_RATING_x,E_DEF_RATING_x,E_NET_RATING_x,E_PACE_x,E_AST_RATIO_x,E_OREB_PCT_x,E_DREB_PCT_x,E_REB_PCT_x,E_TM_TOV_PCT_x,GP_RANK_x,W_RANK_x,L_RANK_x,W_PCT_RANK_x,MIN_RANK_x,E_OFF_RATING_RANK_x,E_DEF_RATING_RANK_x,E_NET_RATING_RANK_x,E_AST_RATIO_RANK_x,E_OREB_PCT_RANK_x,E_DREB_PCT_RANK_x,E_REB_PCT_RANK_x,E_TM_TOV_PCT_RANK_x,E_PACE_RANK_x,VH_x,Team_V,Final_V,Unnamed: 0_y,TEAM_NAME_y,TEAM_ID_y,GP_y,W_y,L_y,W_PCT_y,MIN_y,E_OFF_RATING_y,E_DEF_RATING_y,E_NET_RATING_y,E_PACE_y,E_AST_RATIO_y,E_OREB_PCT_y,E_DREB_PCT_y,E_REB_PCT_y,E_TM_TOV_PCT_y,GP_RANK_y,W_RANK_y,L_RANK_y,W_PCT_RANK_y,MIN_RANK_y,E_OFF_RATING_RANK_y,E_DEF_RATING_RANK_y,E_NET_RATING_RANK_y,E_AST_RATIO_RANK_y,E_OREB_PCT_RANK_y,E_DREB_PCT_RANK_y,E_REB_PCT_RANK_y,E_TM_TOV_PCT_RANK_y,E_PACE_RANK_y,win,fav
263,1,1610612756,114,28,Phoenix Suns,1610612756,36,25,11,0.6940000000000001,1748.0,113.5,107.5,6.0,99.0,19.8,0.196,0.787,0.5,0.129,21,3,2,2,21,6,8,5,1,24,9,16,4,29,0,1610612744,93,1,Golden State Warriors,1610612744,38,19,19,0.5,1829.0,107.2,107.2,0.0,105.4,19.4,0.175,0.763,0.47200000000000003,0.141,3,12,16,15,9,22,6,12,2,29,27,29,20,2,1,0
264,1,1610612745,104,3,Houston Rockets,1610612745,36,11,25,0.306,1733.0,102.8,108.2,-5.4,104.2,16.2,0.19,0.773,0.46799999999999997,0.14,21,28,27,28,24,29,10,26,28,26,19,30,19,4,0,1610612757,101,20,Portland Trail Blazers,1610612757,36,21,15,0.583,1733.0,113.3,114.2,-0.9,100.8,15.1,0.23,0.764,0.489,0.115,21,9,8,9,24,7,29,20,30,14,26,20,2,21,1,0
265,1,1610612764,100,0,Washington Wizards,1610612764,36,14,22,0.389,1733.0,107.4,112.0,-4.6,106.3,17.4,0.204,0.769,0.48,0.133,21,25,22,25,24,21,27,23,20,22,22,25,8,1,0,1610612737,116,19,Atlanta Hawks,1610612737,37,17,20,0.45899999999999996,1786.0,111.1,110.9,0.2,100.9,17.5,0.256,0.7759999999999999,0.518,0.141,11,17,18,18,15,10,25,11,19,2,16,6,22,20,0,1
266,1,1610612753,90,16,Orlando Magic,1610612753,38,13,25,0.342,1829.0,103.4,110.4,-7.1,101.1,16.6,0.223,0.8029999999999999,0.502,0.13,3,27,27,27,9,26,19,28,26,17,1,14,5,16,0,1610612746,116,24,LA Clippers,1610612746,39,25,14,0.6409999999999999,1872.0,116.1,109.0,7.1,99.8,18.1,0.22699999999999998,0.794,0.518,0.134,1,3,6,6,1,2,14,2,15,15,6,7,9,25,0,1
267,1,1610612766,108,11,Charlotte Hornets,1610612766,36,18,18,0.5,1733.0,109.6,110.4,-0.8,102.2,19.2,0.24,0.762,0.49700000000000005,0.149,21,16,13,15,24,15,18,19,4,8,28,17,27,12,0,1610612754,105,10,Indiana Pacers,1610612754,36,16,20,0.444,1748.0,108.5,108.6,-0.1,102.3,18.9,0.19699999999999998,0.7709999999999999,0.483,0.134,21,20,18,20,21,18,13,14,8,23,20,23,11,11,1,1
268,1,1610612761,124,13,Toronto Raptors,1610612761,37,17,20,0.45899999999999996,1776.0,111.0,109.4,1.7,102.1,18.3,0.21,0.7659999999999999,0.48,0.135,11,17,18,18,19,12,15,9,12,21,24,27,13,13,0,1610612758,126,8,Sacramento Kings,1610612758,37,15,22,0.405,1781.0,111.7,116.6,-4.9,102.6,18.5,0.23399999999999999,0.757,0.49,0.133,11,24,22,24,16,9,30,25,10,12,29,19,7,9,0,0
269,1,1610612740,131,15,New Orleans Pelicans,1610612740,38,16,22,0.42100000000000004,1834.0,113.1,113.8,-0.7,101.1,18.2,0.276,0.8,0.537,0.138,3,20,22,22,8,8,28,18,13,1,3,1,14,16,0,1610612749,126,4,Milwaukee Bucks,1610612749,37,23,14,0.622,1776.0,115.1,108.4,6.6,103.5,18.4,0.235,0.7979999999999999,0.525,0.131,11,7,6,7,19,4,12,3,11,11,4,3,6,5,1,1
270,1,1610612752,102,29,New York Knicks,1610612752,39,20,19,0.513,1872.0,106.7,107.0,-0.3,98.3,16.1,0.235,0.792,0.516,0.14,1,10,16,14,1,23,4,17,29,10,8,8,18,30,0,1610612739,81,23,Cleveland Cavaliers,1610612739,37,14,23,0.37799999999999995,1801.0,102.4,110.7,-8.4,100.0,16.9,0.25,0.7659999999999999,0.501,0.156,11,25,26,26,12,30,22,30,24,4,23,15,30,24,1,0
271,1,1610612760,125,12,Oklahoma City Thunder,1610612760,38,16,22,0.42100000000000004,1839.0,102.9,108.4,-5.4,102.1,17.1,0.17,0.785,0.48,0.141,3,20,22,22,5,28,11,26,22,30,11,26,21,13,0,1610612751,147,9,Brooklyn Nets,1610612751,38,25,13,0.6579999999999999,1849.0,117.3,110.9,6.4,102.5,19.3,0.213,0.778,0.511,0.139,3,3,4,4,3,1,24,4,3,19,14,9,16,10,0,1
272,1,1610612750,94,2,Minnesota Timberwolves,1610612750,37,8,29,0.21600000000000003,1791.0,103.4,110.9,-7.5,104.3,17.8,0.221,0.753,0.47600000000000003,0.139,11,30,30,30,14,27,23,29,17,18,30,28,15,3,0,1610612755,118,6,Philadelphia 76ers,1610612755,38,26,12,0.684,1839.0,110.9,106.0,4.9,103.4,16.9,0.24100000000000002,0.7829999999999999,0.521,0.149,3,2,3,3,5,13,3,7,25,7,13,5,26,6,0,1
273,1,1610612759,119,14,San Antonio Spurs,1610612759,34,19,15,0.5589999999999999,1642.0,107.9,107.9,-0.1,101.6,18.2,0.18899999999999997,0.784,0.48100000000000004,0.109,29,12,8,10,29,20,9,14,14,27,12,24,1,15,0,1610612743,109,27,Denver Nuggets,1610612743,37,22,15,0.595,1801.0,114.1,109.8,4.3,99.5,19.0,0.23800000000000002,0.7759999999999999,0.511,0.134,11,8,8,8,12,5,16,8,6,9,17,12,10,28,1,1
274,1,1610612762,120,17,Utah Jazz,1610612762,37,28,9,0.757,1781.0,115.1,105.8,9.3,101.1,17.4,0.25,0.7859999999999999,0.529,0.142,11,1,1,1,16,3,2,1,21,5,10,2,23,16,0,1610612742,101,22,Dallas Mavericks,1610612742,36,19,17,0.528,1733.0,111.0,111.1,-0.1,100.5,17.1,0.192,0.775,0.48700000000000004,0.122,21,12,11,11,24,11,26,14,23,25,18,21,3,22,1,0
275,1,1610612741,122,5,Chicago Bulls,1610612741,36,16,20,0.444,1743.0,109.4,110.3,-0.9,103.4,18.6,0.21100000000000002,0.795,0.509,0.154,21,20,18,20,23,16,17,20,9,20,5,13,29,6,0,1610612757,123,20,Portland Trail Blazers,1610612757,36,21,15,0.583,1733.0,113.3,114.2,-0.9,100.8,15.1,0.23,0.764,0.489,0.115,21,9,8,9,24,7,29,20,30,14,26,20,2,21,0,0
276,1,1610612766,126,11,Charlotte Hornets,1610612766,36,18,18,0.5,1733.0,109.6,110.4,-0.8,102.2,19.2,0.24,0.762,0.49700000000000005,0.149,21,16,13,15,24,15,18,19,4,8,28,17,27,12,0,1610612749,114,4,Milwaukee Bucks,1610612749,37,23,14,0.622,1776.0,115.1,108.4,6.6,103.5,18.4,0.235,0.7979999999999999,0.525,0.131,11,7,6,7,19,4,12,3,11,11,4,3,6,5,1,1
277,1,1610612740,112,15,New Orleans Pelicans,1610612740,38,16,22,0.42100000000000004,1834.0,113.1,113.8,-0.7,101.1,18.2,0.276,0.8,0.537,0.138,3,20,22,22,8,8,28,18,13,1,3,1,14,16,0,1610612745,126,3,Houston Rockets,1610612745,36,11,25,0.306,1733.0,102.8,108.2,-5.4,104.2,16.2,0.19,0.773,0.46799999999999997,0.14,21,28,27,28,24,29,10,26,28,26,19,30,19,4,0,0
278,1,1610612748,105,26,Miami Heat,1610612748,38,20,18,0.526,1839.0,106.1,107.1,-1.0,99.8,19.0,0.18,0.77,0.49,0.153,3,10,13,12,5,24,5,22,5,28,21,18,28,25,0,1610612758,104,8,Sacramento Kings,1610612758,37,15,22,0.405,1781.0,111.7,116.6,-4.9,102.6,18.5,0.23399999999999999,0.757,0.49,0.133,11,24,22,24,16,9,30,25,10,12,29,19,7,9,1,0
279,1,1610612738,95,21,Boston Celtics,1610612738,37,19,18,0.514,1781.0,110.5,110.5,0.0,100.5,16.4,0.254,0.7759999999999999,0.511,0.139,11,12,13,13,16,14,20,12,27,3,15,10,17,22,0,1610612747,96,18,Los Angeles Lakers,1610612747,38,25,13,0.6579999999999999,1849.0,108.9,103.5,5.4,101.0,17.8,0.23,0.8009999999999999,0.521,0.14800000000000002,3,3,4,4,3,17,1,6,16,13,2,4,25,19,0,1
280,1,1610612742,105,22,Dallas Mavericks,1610612742,36,19,17,0.528,1733.0,111.0,111.1,-0.1,100.5,17.1,0.192,0.775,0.48700000000000004,0.122,21,12,11,11,24,11,26,14,23,25,18,21,3,22,0,1610612756,111,28,Phoenix Suns,1610612756,36,25,11,0.6940000000000001,1748.0,113.5,107.5,6.0,99.0,19.8,0.196,0.787,0.5,0.129,21,3,2,2,21,6,8,5,1,24,9,16,4,29,0,0
281,1,1610612744,118,1,Golden State Warriors,1610612744,38,19,19,0.5,1829.0,107.2,107.2,0.0,105.4,19.4,0.175,0.763,0.47200000000000003,0.141,3,12,16,15,9,22,6,12,2,29,27,29,20,2,0,1610612765,91,25,Detroit Pistons,1610612765,37,10,27,0.27,1806.0,105.8,110.5,-4.7,99.8,17.7,0.223,0.765,0.486,0.14300000000000002,11,29,29,29,11,25,21,24,18,16,25,22,24,25,1,0
282,1,1610612759,112,14,San Antonio Spurs,1610612759,34,19,15,0.5589999999999999,1642.0,107.9,107.9,-0.1,101.6,18.2,0.18899999999999997,0.784,0.48100000000000004,0.109,29,12,8,10,29,20,9,14,14,27,12,24,1,15,0,1610612763,129,7,Memphis Grizzlies,1610612763,34,17,17,0.5,1637.0,108.2,107.3,0.9,102.9,19.0,0.242,0.7929999999999999,0.511,0.135,29,17,11,15,30,19,7,10,7,6,7,11,12,8,0,0
283,1,1610612743,128,27,Denver Nuggets,1610612743,37,22,15,0.595,1801.0,114.1,109.8,4.3,99.5,19.0,0.23800000000000002,0.7759999999999999,0.511,0.134,11,8,8,8,12,5,16,8,6,9,17,12,10,28,0,1610612762,117,17,Utah Jazz,1610612762,37,28,9,0.757,1781.0,115.1,105.8,9.3,101.1,17.4,0.25,0.7859999999999999,0.529,0.142,11,1,1,1,16,3,2,1,21,5,10,2,23,16,1,1
284,1,1610612754,110,10,Indiana Pacers,1610612754,36,16,20,0.444,1748.0,108.5,108.6,-0.1,102.3,18.9,0.19699999999999998,0.7709999999999999,0.483,0.134,21,20,18,20,21,18,13,14,8,23,20,23,11,11,0,1610612755,119,6,Philadelphia 76ers,1610612755,38,26,12,0.684,1839.0,110.9,106.0,4.9,103.4,16.9,0.24100000000000002,0.7829999999999999,0.521,0.149,3,2,3,3,5,13,3,7,25,7,13,5,26,6,0,0
285,1,1610612752,115,29,New York Knicks,1610612752,39,20,19,0.513,1872.0,106.7,107.0,-0.3,98.3,16.1,0.235,0.792,0.516,0.14,1,10,16,14,1,23,4,17,29,10,8,8,18,30,0,1610612746,129,24,LA Clippers,1610612746,39,25,14,0.6409999999999999,1872.0,116.1,109.0,7.1,99.8,18.1,0.22699999999999998,0.794,0.518,0.134,1,3,6,6,1,2,14,2,15,15,6,7,9,25,0,1
286,1,1610612761,115,13,Toronto Raptors,1610612761,37,17,20,0.45899999999999996,1776.0,111.0,109.4,1.7,102.1,18.3,0.21,0.7659999999999999,0.48,0.135,11,17,18,18,19,12,15,9,12,21,24,27,13,13,0,1610612753,102,16,Orlando Magic,1610612753,38,13,25,0.342,1829.0,103.4,110.4,-7.1,101.1,16.6,0.223,0.8029999999999999,0.502,0.13,3,27,27,27,9,26,19,28,26,17,1,14,5,16,1,0
287,1,1610612764,149,0,Washington Wizards,1610612764,36,14,22,0.389,1733.0,107.4,112.0,-4.6,106.3,17.4,0.204,0.769,0.48,0.133,21,25,22,25,24,21,27,23,20,22,22,25,8,1,0,1610612751,146,9,Brooklyn Nets,1610612751,38,25,13,0.6579999999999999,1849.0,117.3,110.9,6.4,102.5,19.3,0.213,0.778,0.511,0.139,3,3,4,4,3,1,24,4,3,19,14,9,16,10,1,1
288,1,1610612750,109,2,Minnesota Timberwolves,1610612750,37,8,29,0.21600000000000003,1791.0,103.4,110.9,-7.5,104.3,17.8,0.221,0.753,0.47600000000000003,0.139,11,30,30,30,14,27,23,29,17,18,30,28,15,3,0,1610612739,104,23,Cleveland Cavaliers,1610612739,37,14,23,0.37799999999999995,1801.0,102.4,110.7,-8.4,100.0,16.9,0.25,0.7659999999999999,0.501,0.156,11,25,26,26,12,30,22,30,24,4,23,15,30,24,1,1
289,1,1610612739,100,23,Cleveland Cavaliers,1610612739,37,14,23,0.37799999999999995,1801.0,102.4,110.7,-8.4,100.0,16.9,0.25,0.7659999999999999,0.501,0.156,11,25,26,26,12,30,22,30,24,4,23,15,30,24,0,1610612750,98,2,Minnesota Timberwolves,1610612750,37,8,29,0.21600000000000003,1791.0,103.4,110.9,-7.5,104.3,17.8,0.221,0.753,0.47600000000000003,0.139,11,30,30,30,14,27,23,29,17,18,30,28,15,3,1,0
290,1,1610612737,99,19,Atlanta Hawks,1610612737,37,17,20,0.45899999999999996,1786.0,111.1,110.9,0.2,100.9,17.5,0.256,0.7759999999999999,0.518,0.141,11,17,18,18,15,10,25,11,19,2,16,6,22,20,0,1610612747,107,18,Los Angeles Lakers,1610612747,38,25,13,0.6579999999999999,1849.0,108.9,103.5,5.4,101.0,17.8,0.23,0.8009999999999999,0.521,0.14800000000000002,3,3,4,4,3,17,1,6,16,13,2,4,25,19,0,1
291,1,1610612748,121,26,Miami Heat,1610612748,38,20,18,0.526,1839.0,106.1,107.1,-1.0,99.8,19.0,0.18,0.77,0.49,0.153,3,10,13,12,5,24,5,22,5,28,21,18,28,25,0,1610612766,129,11,Charlotte Hornets,1610612766,36,18,18,0.5,1733.0,109.6,110.4,-0.8,102.2,19.2,0.24,0.762,0.49700000000000005,0.149,21,16,13,15,24,15,18,19,4,8,28,17,27,12,0,0
292,1,1610612740,109,15,New Orleans Pelicans,1610612740,38,16,22,0.42100000000000004,1834.0,113.1,113.8,-0.7,101.1,18.2,0.276,0.8,0.537,0.138,3,20,22,22,8,8,28,18,13,1,3,1,14,16,0,1610612758,118,8,Sacramento Kings,1610612758,37,15,22,0.405,1781.0,111.7,116.6,-4.9,102.6,18.5,0.23399999999999999,0.757,0.49,0.133,11,24,22,24,16,9,30,25,10,12,29,19,7,9,0,0
293,1,1610612741,110,5,Chicago Bulls,1610612741,36,16,20,0.444,1743.0,109.4,110.3,-0.9,103.4,18.6,0.21100000000000002,0.795,0.509,0.154,21,20,18,20,23,16,17,20,9,20,5,13,29,6,0,1610612752,102,29,New York Knicks,1610612752,39,20,19,0.513,1872.0,106.7,107.0,-0.3,98.3,16.1,0.235,0.792,0.516,0.14,1,10,16,14,1,23,4,17,29,10,8,8,18,30,1,0
294,1,1610612760,106,12,Oklahoma City Thunder,1610612760,38,16,22,0.42100000000000004,1839.0,102.9,108.4,-5.4,102.1,17.1,0.17,0.785,0.48,0.141,3,20,22,22,5,28,11,26,22,30,11,26,21,13,0,1610612745,136,3,Houston Rockets,1610612745,36,11,25,0.306,1733.0,102.8,108.2,-5.4,104.2,16.2,0.19,0.773,0.46799999999999997,0.14,21,28,27,28,24,29,10,26,28,26,19,30,19,4,0,1
295,1,1610612749,134,4,Milwaukee Bucks,1610612749,37,23,14,0.622,1776.0,115.1,108.4,6.6,103.5,18.4,0.235,0.7979999999999999,0.525,0.131,11,7,6,7,19,4,12,3,11,11,4,3,6,5,0,1610612757,106,20,Portland Trail Blazers,1610612757,36,21,15,0.583,1733.0,113.3,114.2,-0.9,100.8,15.1,0.23,0.764,0.489,0.115,21,9,8,9,24,7,29,20,30,14,26,20,2,21,1,0
296,1,1610612759,102,14,San Antonio Spurs,1610612759,34,19,15,0.5589999999999999,1642.0,107.9,107.9,-0.1,101.6,18.2,0.18899999999999997,0.784,0.48100000000000004,0.109,29,12,8,10,29,20,9,14,14,27,12,24,1,15,0,1610612763,133,7,Memphis Grizzlies,1610612763,34,17,17,0.5,1637.0,108.2,107.3,0.9,102.9,19.0,0.242,0.7929999999999999,0.511,0.135,29,17,11,15,30,19,7,10,7,6,7,11,12,8,0,0
297,1,1610612742,108,22,Dallas Mavericks,1610612742,36,19,17,0.528,1733.0,111.0,111.1,-0.1,100.5,17.1,0.192,0.775,0.48700000000000004,0.122,21,12,11,11,24,11,26,14,23,25,18,21,3,22,0,1610612756,109,28,Phoenix Suns,1610612756,36,25,11,0.6940000000000001,1748.0,113.5,107.5,6.0,99.0,19.8,0.196,0.787,0.5,0.129,21,3,2,2,21,6,8,5,1,24,9,16,4,29,0,0
298,1,1610612754,134,10,Indiana Pacers,1610612754,36,16,20,0.444,1748.0,108.5,108.6,-0.1,102.3,18.9,0.19699999999999998,0.7709999999999999,0.483,0.134,21,20,18,20,21,18,13,14,8,23,20,23,11,11,0,1610612763,116,7,Memphis Grizzlies,1610612763,34,17,17,0.5,1637.0,108.2,107.3,0.9,102.9,19.0,0.242,0.7929999999999999,0.511,0.135,29,17,11,15,30,19,7,10,7,6,7,11,12,8,1,0
299,1,1610612753,108,16,Orlando Magic,1610612753,38,13,25,0.342,1829.0,103.4,110.4,-7.1,101.1,16.6,0.223,0.8029999999999999,0.502,0.13,3,27,27,27,9,26,19,28,26,17,1,14,5,16,0,1610612761,123,13,Toronto Raptors,1610612761,37,17,20,0.45899999999999996,1776.0,111.0,109.4,1.7,102.1,18.3,0.21,0.7659999999999999,0.48,0.135,11,17,18,18,19,12,15,9,12,21,24,27,13,13,0,1
300,1,1610612751,124,9,Brooklyn Nets,1610612751,38,25,13,0.6579999999999999,1849.0,117.3,110.9,6.4,102.5,19.3,0.213,0.778,0.511,0.139,3,3,4,4,3,1,24,4,3,19,14,9,16,10,0,1610612746,120,24,LA Clippers,1610612746,39,25,14,0.6409999999999999,1872.0,116.1,109.0,7.1,99.8,18.1,0.22699999999999998,0.794,0.518,0.134,1,3,6,6,1,2,14,2,15,15,6,7,9,25,1,1
301,1,1610612762,117,17,Utah Jazz,1610612762,37,28,9,0.757,1781.0,115.1,105.8,9.3,101.1,17.4,0.25,0.7859999999999999,0.529,0.142,11,1,1,1,16,3,2,1,21,5,10,2,23,16,0,1610612765,105,25,Detroit Pistons,1610612765,37,10,27,0.27,1806.0,105.8,110.5,-4.7,99.8,17.7,0.223,0.765,0.486,0.14300000000000002,11,29,29,29,11,25,21,24,18,16,25,22,24,25,1,0
302,1,1610612744,107,1,Golden State Warriors,1610612744,38,19,19,0.5,1829.0,107.2,107.2,0.0,105.4,19.4,0.175,0.763,0.47200000000000003,0.141,3,12,16,15,9,22,6,12,2,29,27,29,20,2,0,1610612738,111,21,Boston Celtics,1610612738,37,19,18,0.514,1781.0,110.5,110.5,0.0,100.5,16.4,0.254,0.7759999999999999,0.511,0.139,11,12,13,13,16,14,20,12,27,3,15,10,17,22,0,1
303,1,1610612764,121,0,Washington Wizards,1610612764,36,14,22,0.389,1733.0,107.4,112.0,-4.6,106.3,17.4,0.204,0.769,0.48,0.133,21,25,22,25,24,21,27,23,20,22,22,25,8,1,0,1610612757,132,20,Portland Trail Blazers,1610612757,36,21,15,0.583,1733.0,113.3,114.2,-0.9,100.8,15.1,0.23,0.764,0.489,0.115,21,9,8,9,24,7,29,20,30,14,26,20,2,21,0,0
304,1,1610612749,130,4,Milwaukee Bucks,1610612749,37,23,14,0.622,1776.0,115.1,108.4,6.6,103.5,18.4,0.235,0.7979999999999999,0.525,0.131,11,7,6,7,19,4,12,3,11,11,4,3,6,5,0,1610612754,110,10,Indiana Pacers,1610612754,36,16,20,0.444,1748.0,108.5,108.6,-0.1,102.3,18.9,0.19699999999999998,0.7709999999999999,0.483,0.134,21,20,18,20,21,18,13,14,8,23,20,23,11,11,1,0
305,1,1610612766,111,11,Charlotte Hornets,1610612766,36,18,18,0.5,1733.0,109.6,110.4,-0.8,102.2,19.2,0.24,0.762,0.49700000000000005,0.149,21,16,13,15,24,15,18,19,4,8,28,17,27,12,0,1610612755,118,6,Philadelphia 76ers,1610612755,38,26,12,0.684,1839.0,110.9,106.0,4.9,103.4,16.9,0.24100000000000002,0.7829999999999999,0.521,0.149,3,2,3,3,5,13,3,7,25,7,13,5,26,6,0,1
306,1,1610612739,99,23,Cleveland Cavaliers,1610612739,37,14,23,0.37799999999999995,1801.0,102.4,110.7,-8.4,100.0,16.9,0.25,0.7659999999999999,0.501,0.156,11,25,26,26,12,30,22,30,24,4,23,15,30,24,0,1610612746,121,24,LA Clippers,1610612746,39,25,14,0.6409999999999999,1872.0,116.1,109.0,7.1,99.8,18.1,0.22699999999999998,0.794,0.518,0.134,1,3,6,6,1,2,14,2,15,15,6,7,9,25,0,1
307,1,1610612748,100,26,Miami Heat,1610612748,38,20,18,0.526,1839.0,106.1,107.1,-1.0,99.8,19.0,0.18,0.77,0.49,0.153,3,10,13,12,5,24,5,22,5,28,21,18,28,25,0,1610612764,103,0,Washington Wizards,1610612764,36,14,22,0.389,1733.0,107.4,112.0,-4.6,106.3,17.4,0.204,0.769,0.48,0.133,21,25,22,25,24,21,27,23,20,22,22,25,8,1,0,0
308,1,1610612737,116,19,Atlanta Hawks,1610612737,37,17,20,0.45899999999999996,1786.0,111.1,110.9,0.2,100.9,17.5,0.256,0.7759999999999999,0.518,0.141,11,17,18,18,15,10,25,11,19,2,16,6,22,20,0,1610612742,122,22,Dallas Mavericks,1610612742,36,19,17,0.528,1733.0,111.0,111.1,-0.1,100.5,17.1,0.192,0.775,0.48700000000000004,0.122,21,12,11,11,24,11,26,14,23,25,18,21,3,22,0,1
309,1,1610612760,104,12,Oklahoma City Thunder,1610612760,38,16,22,0.42100000000000004,1839.0,102.9,108.4,-5.4,102.1,17.1,0.17,0.785,0.48,0.141,3,20,22,22,5,28,11,26,22,30,11,26,21,13,0,1610612745,87,3,Houston Rockets,1610612745,36,11,25,0.306,1733.0,102.8,108.2,-5.4,104.2,16.2,0.19,0.773,0.46799999999999997,0.14,21,28,27,28,24,29,10,26,28,26,19,30,19,4,1,1
310,1,1610612741,103,5,Chicago Bulls,1610612741,36,16,20,0.444,1743.0,109.4,110.3,-0.9,103.4,18.6,0.21100000000000002,0.795,0.509,0.154,21,20,18,20,23,16,17,20,9,20,5,13,29,6,0,1610612752,107,29,New York Knicks,1610612752,39,20,19,0.513,1872.0,106.7,107.0,-0.3,98.3,16.1,0.235,0.792,0.516,0.14,1,10,16,14,1,23,4,17,29,10,8,8,18,30,0,0
311,1,1610612759,111,14,San Antonio Spurs,1610612759,34,19,15,0.5589999999999999,1642.0,107.9,107.9,-0.1,101.6,18.2,0.18899999999999997,0.784,0.48100000000000004,0.109,29,12,8,10,29,20,9,14,14,27,12,24,1,15,0,1610612750,108,2,Minnesota Timberwolves,1610612750,37,8,29,0.21600000000000003,1791.0,103.4,110.9,-7.5,104.3,17.8,0.221,0.753,0.47600000000000003,0.139,11,30,30,30,14,27,23,29,17,18,30,28,15,3,1,0
312,1,1610612740,123,15,New Orleans Pelicans,1610612740,38,16,22,0.42100000000000004,1834.0,113.1,113.8,-0.7,101.1,18.2,0.276,0.8,0.537,0.138,3,20,22,22,8,8,28,18,13,1,3,1,14,16,0,1610612756,101,28,Phoenix Suns,1610612756,36,25,11,0.6940000000000001,1748.0,113.5,107.5,6.0,99.0,19.8,0.196,0.787,0.5,0.129,21,3,2,2,21,6,8,5,1,24,9,16,4,29,1,1
313,1,1610612758,116,8,Sacramento Kings,1610612758,37,15,22,0.405,1781.0,111.7,116.6,-4.9,102.6,18.5,0.23399999999999999,0.757,0.49,0.133,11,24,22,24,16,9,30,25,10,12,29,19,7,9,0,1610612738,111,21,Boston Celtics,1610612738,37,19,18,0.514,1781.0,110.5,110.5,0.0,100.5,16.4,0.254,0.7759999999999999,0.511,0.139,11,12,13,13,16,14,20,12,27,3,15,10,17,22,1,0
314,1,1610612755,105,6,Philadelphia 76ers,1610612755,38,26,12,0.684,1839.0,110.9,106.0,4.9,103.4,16.9,0.24100000000000002,0.7829999999999999,0.521,0.149,3,2,3,3,5,13,3,7,25,7,13,5,26,6,0,1610612757,121,20,Portland Trail Blazers,1610612757,36,21,15,0.583,1733.0,113.3,114.2,-0.9,100.8,15.1,0.23,0.764,0.489,0.115,21,9,8,9,24,7,29,20,30,14,26,20,2,21,0,0
315,1,1610612742,116,22,Dallas Mavericks,1610612742,36,19,17,0.528,1733.0,111.0,111.1,-0.1,100.5,17.1,0.192,0.775,0.48700000000000004,0.122,21,12,11,11,24,11,26,14,23,25,18,21,3,22,0,1610612744,147,1,Golden State Warriors,1610612744,38,19,19,0.5,1829.0,107.2,107.2,0.0,105.4,19.4,0.175,0.763,0.47200000000000003,0.141,3,12,16,15,9,22,6,12,2,29,27,29,20,2,0,0
316,1,1610612737,91,19,Atlanta Hawks,1610612737,37,17,20,0.45899999999999996,1786.0,111.1,110.9,0.2,100.9,17.5,0.256,0.7759999999999999,0.518,0.141,11,17,18,18,15,10,25,11,19,2,16,6,22,20,0,1610612762,112,17,Utah Jazz,1610612762,37,28,9,0.757,1781.0,115.1,105.8,9.3,101.1,17.4,0.25,0.7859999999999999,0.529,0.142,11,1,1,1,16,3,2,1,21,5,10,2,23,16,0,1
317,1,1610612763,103,7,Memphis Grizzlies,1610612763,34,17,17,0.5,1637.0,108.2,107.3,0.9,102.9,19.0,0.242,0.7929999999999999,0.511,0.135,29,17,11,15,30,19,7,10,7,6,7,11,12,8,0,1610612745,115,3,Houston Rockets,1610612745,36,11,25,0.306,1733.0,102.8,108.2,-5.4,104.2,16.2,0.19,0.773,0.46799999999999997,0.14,21,28,27,28,24,29,10,26,28,26,19,30,19,4,0,0
318,1,1610612747,114,18,Los Angeles Lakers,1610612747,38,25,13,0.6579999999999999,1849.0,108.9,103.5,5.4,101.0,17.8,0.23,0.8009999999999999,0.521,0.14800000000000002,3,3,4,4,3,17,1,6,16,13,2,4,25,19,0,1610612743,93,27,Denver Nuggets,1610612743,37,22,15,0.595,1801.0,114.1,109.8,4.3,99.5,19.0,0.23800000000000002,0.7759999999999999,0.511,0.134,11,8,8,8,12,5,16,8,6,9,17,12,10,28,1,0
319,1,1610612753,123,16,Orlando Magic,1610612753,38,13,25,0.342,1829.0,103.4,110.4,-7.1,101.1,16.6,0.223,0.8029999999999999,0.502,0.13,3,27,27,27,9,26,19,28,26,17,1,14,5,16,0,1610612741,119,5,Chicago Bulls,1610612741,36,16,20,0.444,1743.0,109.4,110.3,-0.9,103.4,18.6,0.21100000000000002,0.795,0.509,0.154,21,20,18,20,23,16,17,20,9,20,5,13,29,6,1,1
320,1,1610612766,121,11,Charlotte Hornets,1610612766,36,18,18,0.5,1733.0,109.6,110.4,-0.8,102.2,19.2,0.24,0.762,0.49700000000000005,0.149,21,16,13,15,24,15,18,19,4,8,28,17,27,12,0,1610612762,138,17,Utah Jazz,1610612762,37,28,9,0.757,1781.0,115.1,105.8,9.3,101.1,17.4,0.25,0.7859999999999999,0.529,0.142,11,1,1,1,16,3,2,1,21,5,10,2,23,16,0,1
